economy,economycode,regionwb,pop_adult,wpid_random,wgt,female,age,educ,inc_q,emp_in,fin2,fin3,fin4,fin5,fin6,fin7,fin8,fin9,fin10,fin11a,fin11b,fin11c,fin11d,fin11e,fin11f,fin11g,fin11h,fin14a,fin14b,fin14c,fin15,fin16,fin17a,fin17b,fin19,fin20,fin21,fin22a,fin22b,fin22c,fin24,fin25,fin26,fin27a,fin27b,fin27c1,fin27c2,fin28,fin29a,fin29b,fin29c1,fin29c2,fin30,fin31a,fin31b,fin31c,fin32,fin33,fin34a,fin34b,fin34c1,fin34c2,fin35,fin36,fin37,fin38,fin39a,fin39b,fin39c1,fin39c2,fin40,fin41,fin42,fin43a,fin43b,fin43c1,fin43c2,fin44,fin45,fin46,fin47a,fin47b,fin47c1,fin47c2,fin47c3,fin47c4,fin47c5,mobileowner,fin48,account_fin,account_mob,account,saved,borrowed,receive_wages,receive_transfers,receive_pension,receive_agriculture,pay_utilities,remittances,pay_onlne,pay_onlne_mobintbuy,pay_cash,pay_cash_mobintbuy
Sri Lanka,LKA,South Asia,16053614.0,154393185,1.00409062632946,2,54.0,1.0,5,1.0,2,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,2.0,1.0,2.0,2.0,2.0,3.0,3.0,1.0,2,2,0.0,2,2,2,2.0,2,2,2,2,2,0.0,2,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0,0.0,0,0,0,4,4,4,4.0,4,5.0,0.0,0.0,0.0,0.0
Sri Lanka,LKA,South Asia,16053614.0,146859938,2.12486599071533,2,66.0,1.0,3,0.0,2,0.0,0.0,2.0,2.0,2,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,0.0,2,2,2,1.0,2,2,2,2,1,2.0,2,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1,2.0,2.0,2.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,0.0,1,1,1,4,4,4,2.0,3,5.0,0.0,0.0,0.0,0.0
Sri Lanka,LKA,South Asia,16053614.0,141048939,1.0599470999096898,2,63.0,1.0,1,0.0,2,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2,2,0.0,2,2,2,2.0,2,2,2,2,2,0.0,1,2.0,1.0,2.0,2.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0.0,0,0,0,4,4,4,4.0,4,3.0,0.0,0.0,0.0,0.0
Sri Lanka,LKA,South Asia,16053614.0,182462183,2.09393909590889,1,70.0,2.0,5,0.0,2,0.0,0.0,2.0,2.0,2,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,0.0,3,2,1,2.0,2,2,2,2,2,0.0,2,0.0,1.0,2.0,2.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,1,2.0,2.0,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,1.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,0.0,1,1,0,4,4,1,4.0,2,3.0,0.0,0.0,0.0,0.0
Sri Lanka,LKA,South Asia,16053614.0,117479160,1.16823565112566,2,30.0,2.0,4,1.0,2,0.0,0.0,2.0,2.0,2,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,0.0,2,2,2,1.0,2,2,1,1,2,1.0,1,2.0,1.0,2.0,2.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,1,2.0,2.0,1.0,1,2.0,2.0,2.0,1.0,2.0,0.0,0.0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,0.0,1,1,1,2,4,4,1.0,2,3.0,0.0,0.0,0.0,0.0
Sri Lanka,LKA,South Asia,16053614.0,170713108,0.354317613037007,2,38.0,2.0,2,0.0,2,0.0,0.0,2.0,2.0,2,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,0.0,2,2,2,2.0,2,2,2,1,2,0.0,1,4.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1,2.0,2.0,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,0.0,1,0,1,4,4,4,4.0,2,5.0,0.0,0.0,0.0,0.0
Sri Lanka,LKA,South Asia,16053614.0,143023838,2.00062258566087,1,63.0,1.0,4,1.0,2,0.0,0.0,2.0,2.0,2,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,0.0,2,2,2,2.0,1,2,2,1,2,0.0,1,2.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,1,2.0,2.0,2.0,1.0,2.0,0.0,0.0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1,0.0,1,0,1,2,4,4,4.0,4,5.0,0.0,0.0,0.0,0.0
Sri Lanka,LKA,South Asia,16053614.0,162535357,0.29080394720950803,2,71.0,2.0,2,0.0,2,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2,3,0.0,3,3,3,2.0,1,2,2,1,2,0.0,2,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1,2.0,2.0,1.0,1,2.0,2.0,2.0,3.0,3.0,0.0,0.0,1,2,1.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,2.0,1.0,1,0.0,1,0,1,3,1,4,4.0,2,5.0,0.0,0.0,0.0,0.0
Sri Lanka,LKA,South Asia,16053614.0,207981887,0.253251099612147,2,37.0,1.0,5,1.0,2,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2,2,0.0,2,2,2,2.0,2,2,2,2,2,0.0,2,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1,1.0,2.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1,0.0,1,0,0,4,4,4,4.0,1,5.0,0.0,0.0,0.0,0.0
Sri Lanka,LKA,South Asia,16053614.0,117406462,1.2883164987004199,2,73.0,1.0,1,0.0,2,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2,2,0.0,2,2,2,2.0,2,2,2,1,2,0.0,2,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1,2.0,2.0,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,1.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,1.0,1,0.0,1,0,1,4,1,4,4.0,2,5.0,0.0,0.0,0.0,0.0
Sri Lanka,LKA,South Asia,16053614.0,155194431,2.61706448784185,2,80.0,1.0,4,0.0,2,0.0,0.0,2.0,2.0,2,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,0.0,2,1,1,2.0,2,2,2,2,2,0.0,1,1.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,1.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1,0.0,1,1,0,4,4,1,4.0,4,5.0,0.0,0.0,0.0,0.0
Sri Lanka,LKA,South Asia,16053614.0,118514589,2.3516823491610603,1,25.0,3.0,3,1.0,1,1.0,1.0,1.0,2.0,2,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2.0,2,2,1,2.0,2,2,2,2,2,0.0,1,1.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,0.0,1,1,0,4,4,4,4.0,4,5.0,0.0,0.0,1.0,1.0
Sri Lanka,LKA,South Asia,16053614.0,134790589,1.83614884068405,2,72.0,1.0,5,0.0,2,0.0,0.0,2.0,2.0,2,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,0.0,2,1,1,3.0,2,2,2,2,2,0.0,2,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1,0.0,1,1,1,4,4,4,4.0,4,5.0,0.0,0.0,0.0,0.0
Sri Lanka,LKA,South Asia,16053614.0,149760905,0.8435920103980892,1,60.0,1.0,4,1.0,2,0.0,0.0,2.0,2.0,2,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,0.0,2,2,2,2.0,2,2,2,2,1,0.0,2,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1,1.0,2.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,0.0,1,0,1,4,4,4,4.0,1,5.0,0.0,0.0,0.0,0.0
Sri Lanka,LKA,South Asia,16053614.0,200616000,0.250802013418177,2,45.0,2.0,4,0.0,2,0.0,0.0,2.0,2.0,2,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,0.0,2,2,1,2.0,2,2,2,2,2,0.0,2,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,0.0,1,1,0,4,4,4,4.0,4,5.0,0.0,0.0,0.0,0.0
Sri Lanka,LKA,South Asia,16053614.0,140918298,0.785445302617542,1,72.0,3.0,5,1.0,1,1.0,2.0,2.0,2.0,2,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,0.0,2,2,1,2.0,2,2,1,1,2,0.0,2,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1,1.0,2.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,1.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,0.0,1,1,1,4,4,1,2.0,1,5.0,0.0,0.0,0.0,0.0
Sri Lanka,LKA,South Asia,16053614.0,190618941,0.794348691852241,1,18.0,2.0,2,0.0,1,1.0,1.0,2.0,2.0,2,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0.0,1,2,1,2.0,2,2,2,2,1,0.0,1,2.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1,1.0,2.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,1.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,0.0,1,1,1,4,1,4,4.0,1,2.0,0.0,0.0,0.0,0.0
Sri Lanka,LKA,South Asia,16053614.0,164845714,1.23509239846777,1,16.0,2.0,4,0.0,2,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,1,2,0.0,2,2,2,2.0,2,2,2,2,1,0.0,2,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0,0.0,0,0,1,4,4,4,4.0,4,5.0,0.0,0.0,0.0,0.0
Sri Lanka,LKA,South Asia,16053614.0,130484633,2.61706448784185,1,72.0,1.0,1,1.0,2,0.0,0.0,2.0,2.0,2,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,0.0,2,1,1,2.0,2,2,2,2,2,0.0,2,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,2.0,2.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,0.0,1,1,0,4,2,4,4.0,4,5.0,0.0,0.0,0.0,0.0
Sri Lanka,LKA,South Asia,16053614.0,142677489,2.61706448784185,2,82.0,1.0,5,0.0,2,0.0,0.0,2.0,2.0,2,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,0.0,2,1,1,2.0,2,2,2,2,2,0.0,1,2.0,1.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,1.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1,0.0,1,1,0,4,1,4,1.0,4,4.0,0.0,0.0,0.0,0.0
Sri Lanka,LKA,South Asia,16053614.0,199140597,2.61706448784185,1,73.0,1.0,2,0.0,2,0.0,0.0,2.0,2.0,2,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,0.0,2,2,2,2.0,2,2,2,2,2,0.0,1,1.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,0.0,1,0,0,4,4,4,4.0,4,5.0,0.0,0.0,0.0,0.0
Sri Lanka,LKA,South Asia,16053614.0,208944916,0.250802013418177,2,30.0,2.0,3,0.0,1,1.0,2.0,2.0,2.0,2,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,0.0,1,2,3,1.0,1,1,1,1,2,2.0,1,3.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1,1.0,2.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,0.0,1,1,1,4,4,4,2.0,1,5.0,0.0,0.0,0.0,0.0
Sri Lanka,LKA,South Asia,16053614.0,196240781,0.44905110226017,1,50.0,2.0,3,1.0,2,0.0,0.0,2.0,2.0,2,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,0.0,2,1,1,3.0,1,2,1,1,2,0.0,1,1.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1,1.0,2.0,0.0,1,2.0,2.0,2.0,1.0,2.0,0.0,0.0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,0.0,1,1,1,2,4,4,1.0,1,5.0,0.0,0.0,0.0,0.0
Sri Lanka,LKA,South Asia,16053614.0,156595168,0.250802013418177,2,36.0,3.0,5,1.0,1,1.0,1.0,2.0,2.0,1,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,0.0,2,2,2,2.0,2,2,2,1,2,0.0,1,3.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1,2.0,2.0,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,0.0,1,0,1,4,4,4,4.0,2,5.0,0.0,0.0,0.0,0.0
Sri Lanka,LKA,South Asia,16053614.0,155276920,0.7968901713957819,2,23.0,1.0,1,0.0,1,1.0,1.0,2.0,2.0,2,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,0.0,2,2,2,2.0,2,2,2,2,2,0.0,2,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1,1.0,2.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,0.0,1,0,0,4,4,4,4.0,1,5.0,0.0,0.0,0.0,0.0
Sri Lanka,LKA,South Asia,16053614.0,140907610,0.7173470273332461,2,53.0,2.0,4,1.0,1,1.0,1.0,2.0,1.0,2,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,0.0,2,2,1,2.0,2,2,2,1,2,0.0,1,4.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1,1.0,2.0,0.0,1,1.0,1.0,2.0,0.0,0.0,1.0,2.0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,0.0,1,1,1,1,4,4,4.0,1,5.0,0.0,0.0,0.0,0.0
Sri Lanka,LKA,South Asia,16053614.0,187019233,0.250802013418177,1,40.0,2.0,2,1.0,1,1.0,2.0,2.0,2.0,2,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,0.0,1,2,2,2.0,1,1,1,1,1,0.0,2,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,1,1.0,2.0,0.0,1,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,0.0,1,1,1,3,4,4,2.0,1,1.0,0.0,0.0,0.0,0.0
Sri Lanka,LKA,South Asia,16053614.0,204494765,0.613431209148421,2,35.0,3.0,5,1.0,1,1.0,1.0,2.0,2.0,2,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,0.0,2,1,1,2.0,1,2,2,1,2,0.0,1,1.0,1.0,2.0,2.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,1,1.0,2.0,0.0,1,1.0,1.0,2.0,0.0,0.0,2.0,0.0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,0.0,1,1,1,1,4,4,4.0,1,3.0,0.0,0.0,0.0,0.0
Sri Lanka,LKA,South Asia,16053614.0,147036679,0.398299866159942,2,52.0,2.0,4,0.0,2,0.0,0.0,2.0,2.0,2,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,0.0,2,1,1,2.0,2,2,2,1,2,0.0,1,2.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1,2.0,2.0,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,1.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,0.0,1,1,1,4,1,4,4.0,2,5.0,0.0,0.0,0.0,0.0
Sri Lanka,LKA,South Asia,16053614.0,176002372,0.250802013418177,2,37.0,2.0,1,1.0,1,1.0,1.0,2.0,1.0,2,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,0.0,2,2,1,1.0,1,2,2,1,2,1.0,2,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1,2.0,2.0,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,0.0,1,1,1,4,4,4,4.0,2,5.0,0.0,0.0,0.0,0.0
Sri Lanka,LKA,South Asia,16053614.0,142209165,1.4266127574204701,2,20.0,2.0,3,0.0,2,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,2.0,3.0,2.0,2.0,2.0,1.0,2.0,2.0,2,2,0.0,2,2,2,2.0,2,2,2,2,2,0.0,1,1.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1,2.0,2.0,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0.0,0,1,0,4,4,4,4.0,2,5.0,0.0,0.0,0.0,0.0
Sri Lanka,LKA,South Asia,16053614.0,175561878,0.7952653644995992,2,30.0,2.0,3,0.0,2,0.0,0.0,2.0,2.0,2,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,0.0,2,2,2,2.0,2,2,2,2,2,0.0,2,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,2,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,0.0,1,0,0,4,4,4,4.0,4,1.0,0.0,0.0,0.0,0.0
Sri Lanka,LKA,South Asia,16053614.0,199488149,0.35298398399085107,1,61.0,2.0,5,1.0,2,0.0,0.0,1.0,2.0,2,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,0.0,2,2,1,2.0,2,2,2,2,2,0.0,1,1.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1,1.0,2.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,0.0,1,1,0,4,4,4,2.0,1,5.0,0.0,0.0,0.0,0.0
Sri Lanka,LKA,South Asia,16053614.0,207983955,0.585343085095855,1,56.0,2.0,3,1.0,1,1.0,1.0,1.0,2.0,2,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,0.0,2,2,2,2.0,2,2,2,2,2,0.0,1,3.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1,1.0,2.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,0.0,1,0,0,4,4,4,4.0,1,5.0,0.0,0.0,0.0,0.0
Sri Lanka,LKA,South Asia,16053614.0,164972213,2.55396032252535,2,73.0,1.0,5,0.0,2,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2,2,0.0,2,2,2,2.0,2,2,2,2,2,0.0,1,6.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,1.0,2.0,0.0,0.0,0.0,2.0,2.0,0,0.0,0,0,0,4,4,4,4.0,4,5.0,0.0,0.0,0.0,0.0
